"Protein Groups Protein Group ID"	"Peptide Groups Peptide Group ID"
"1809"	"142376"
"1809"	"53287"
"1809"	"1931"
"1809"	"91034"
"1809"	"58757"
"1123"	"107240"
"1123"	"100453"
"1123"	"166080"
"1123"	"166081"
"1123"	"166337"
"1123"	"166338"
"1123"	"31244"
"1123"	"40392"
"1831"	"116360"
"1831"	"116722"
"1831"	"116721"
"1831"	"126501"
"1831"	"176816"
"1831"	"186101"
"1831"	"42385"
"1831"	"54232"
"826"	"118176"
"826"	"118069"
"826"	"131663"
"826"	"97351"
"826"	"96423"
"826"	"177306"
"826"	"172311"
"826"	"81481"
"1023"	"112434"
"1023"	"113907"
"1023"	"99767"
"1023"	"139022"
"1023"	"33723"
"1023"	"1980"
"1023"	"183196"
"1023"	"113908"
"2276"	"100774"
"2276"	"149279"
"2276"	"142330"
"2276"	"23901"
"2276"	"16555"
"2276"	"66598"
"2276"	"184377"
"2276"	"107509"
"120"	"90131"
"120"	"172043"
"120"	"165089"
"120"	"158502"
"120"	"25851"
"120"	"50180"
"120"	"71633"
"120"	"176764"
"1718"	"121303"
"1718"	"25636"
"1718"	"21173"
"1718"	"61862"
"1718"	"52684"
"1718"	"57654"
"1718"	"159134"
"1718"	"79071"
"3699"	"100242"
"3699"	"8671"
"3699"	"20465"
"3699"	"50566"
"3699"	"55289"
"3699"	"165551"
"3699"	"177339"
"3699"	"70828"
"3121"	"116295"
"3121"	"92563"
"3121"	"91109"
"3121"	"89568"
"3121"	"177587"
"3121"	"45546"
"3121"	"74603"
"3121"	"68088"
"212"	"121139"
"212"	"132099"
"212"	"177419"
"212"	"154416"
"212"	"28293"
"212"	"927"
"212"	"49259"
"212"	"17695"
"2575"	"123404"
"2575"	"129574"
"2575"	"96378"
"2575"	"184572"
"2575"	"181696"
"2575"	"157986"
"2575"	"64260"
"2575"	"174504"
"2026"	"116641"
"2026"	"137897"
"2026"	"103268"
"2026"	"99716"
"2026"	"177725"
"2026"	"7950"
"2026"	"61910"
"2026"	"183035"
"3161"	"114783"
"3161"	"94905"
"3161"	"182975"
"3161"	"149252"
"3161"	"158667"
"3161"	"75030"
"3161"	"142273"
"3161"	"21578"
"3822"	"126450"
"3822"	"103711"
"3822"	"18760"
"3822"	"16513"
"3822"	"59868"
"3822"	"167504"
"3822"	"50675"
"3822"	"117732"
"1321"	"114207"
"1321"	"95657"
"1321"	"104263"
"1321"	"142603"
"1321"	"7307"
"1321"	"58541"
"1321"	"29191"
"1321"	"157906"
"1041"	"117719"
"1041"	"156086"
"1041"	"40261"
"1041"	"11709"
"1041"	"162836"
"1041"	"149061"
"1041"	"49717"
"1041"	"119389"
"705"	"118590"
"705"	"92800"
"705"	"317"
"705"	"34416"
"705"	"33553"
"705"	"55238"
"705"	"183700"
"705"	"146753"
"3837"	"115513"
"3837"	"114600"
"3837"	"103467"
"3837"	"106236"
"3837"	"169954"
"3837"	"180278"
"3837"	"42985"
"3837"	"35218"
"2703"	"93673"
"2703"	"147172"
"2703"	"18577"
"2703"	"58837"
"2703"	"11418"
"2703"	"14604"
"2703"	"44939"
"2703"	"119016"
"2523"	"94879"
"2523"	"103798"
"2523"	"176863"
"2523"	"181094"
"2523"	"1543"
"2523"	"12279"
"2523"	"53129"
"2523"	"155307"
"3632"	"114628"
"3632"	"95860"
"3632"	"184162"
"3632"	"184591"
"3632"	"180721"
"3632"	"43503"
"3632"	"101274"
"3632"	"127818"
"2464"	"115287"
"2464"	"124019"
"2464"	"80604"
"2464"	"183609"
"2464"	"40316"
"2464"	"42956"
"2464"	"156366"
"2464"	"78028"
"836"	"115713"
"836"	"129262"
"836"	"107140"
"836"	"10213"
"836"	"13854"
"836"	"9032"
"836"	"121254"
"836"	"16671"
"1557"	"101700"
"1557"	"154422"
"1557"	"20737"
"1557"	"58913"
"1557"	"61977"
"1557"	"62008"
"1557"	"21925"
"1557"	"141682"
"2624"	"104836"
"2624"	"40778"
"2624"	"20908"
"2624"	"134769"
"2624"	"57180"
"2624"	"175365"
"2624"	"47046"
"2624"	"92976"
"961"	"98372"
"961"	"160998"
"961"	"24118"
"961"	"7091"
"961"	"130703"
"961"	"130637"
"961"	"132275"
"961"	"60701"
"2210"	"127978"
"2210"	"171"
"2210"	"12081"
"2210"	"12635"
"2210"	"6550"
"2210"	"13493"
"2210"	"53156"
"2210"	"30854"
"3033"	"43375"
"3033"	"6210"
"3033"	"20320"
"3033"	"37848"
"3033"	"29269"
"3033"	"105236"
"3033"	"2162"
"3033"	"166034"
"1101"	"117870"
"1101"	"7959"
"1101"	"7960"
"1101"	"54302"
"1101"	"54303"
"1101"	"54304"
"1101"	"71458"
"1101"	"47387"
"2499"	"115070"
"2499"	"175410"
"2499"	"25254"
"2499"	"50757"
"2499"	"58462"
"2499"	"53898"
"2499"	"19259"
"2499"	"96194"
"913"	"140533"
"913"	"39779"
"913"	"43914"
"913"	"61104"
"913"	"180331"
"913"	"40771"
"913"	"88604"
"913"	"162117"
"3602"	"177329"
"3602"	"29682"
"3602"	"29415"
"3602"	"26295"
"3602"	"2585"
"3602"	"68045"
"3602"	"49467"
"3602"	"111205"
"2960"	"96858"
"2960"	"103385"
"2960"	"99479"
"2960"	"180156"
"2960"	"51040"
"2960"	"146607"
"2960"	"7381"
"2960"	"152966"
"1763"	"148507"
"1763"	"162694"
"1763"	"158632"
"1763"	"159905"
"1763"	"32374"
"1763"	"61526"
"1763"	"68938"
"1763"	"14687"
"2768"	"150477"
"2768"	"30495"
"2768"	"46318"
"2768"	"1447"
"2768"	"134027"
"2768"	"169548"
"2768"	"131900"
"2768"	"147986"
"1892"	"127616"
"1892"	"165033"
"1892"	"17925"
"1892"	"104099"
"1892"	"118607"
"1892"	"4539"
"1892"	"42000"
"1892"	"114325"
"1695"	"147315"
"1695"	"165129"
"1695"	"47631"
"1695"	"9009"
"1695"	"165130"
"1695"	"20628"
"1695"	"30607"
"1695"	"12822"
"3792"	"177154"
"3792"	"180885"
"3792"	"168270"
"3792"	"46914"
"3792"	"6373"
"3792"	"149766"
"3792"	"182814"
"3792"	"43978"
"1914"	"94773"
"1914"	"174072"
"1914"	"159157"
"1914"	"43637"
"1914"	"149440"
"1914"	"175667"
"1914"	"147502"
"1914"	"158433"
"3420"	"98061"
"3420"	"175771"
"3420"	"175818"
"3420"	"179157"
"3420"	"14938"
"3420"	"97365"
"3420"	"182818"
"3420"	"124845"
"1187"	"113312"
"1187"	"131044"
"1187"	"93730"
"1187"	"170618"
"1187"	"47393"
"1187"	"73028"
"1187"	"7709"
"1187"	"11205"
"2721"	"186059"
"2721"	"148524"
"2721"	"162881"
"2721"	"44766"
"2721"	"146859"
"2721"	"172380"
"2721"	"101786"
"2721"	"106738"
"3356"	"95641"
"3356"	"160945"
"3356"	"46782"
"3356"	"20913"
"3356"	"50748"
"3356"	"51962"
"3356"	"58972"
"3356"	"64945"
"2172"	"131521"
"2172"	"95413"
"2172"	"18414"
"2172"	"99709"
"2172"	"169976"
"2172"	"118626"
"2172"	"119289"
"2172"	"181087"
"2752"	"177344"
"2752"	"171288"
"2752"	"182531"
"2752"	"138989"
"2752"	"7183"
"2752"	"14684"
"2752"	"64255"
"2752"	"138687"
"2027"	"172109"
"2027"	"164993"
"2027"	"30387"
"2027"	"6827"
"2027"	"6178"
"2027"	"54190"
"2027"	"47001"
"2027"	"41687"
"3055"	"113364"
"3055"	"179438"
"3055"	"35689"
"3055"	"35690"
"3055"	"49144"
"3055"	"116296"
"3055"	"100400"
"3055"	"183601"
"2599"	"10445"
"2599"	"59056"
"2599"	"52114"
"2599"	"180219"
"2599"	"22774"
"2599"	"177390"
"2599"	"182370"
"2599"	"166745"
"2532"	"94190"
"2532"	"8963"
"2532"	"171578"
"2532"	"6666"
"2532"	"40225"
"2532"	"173207"
"2532"	"34102"
"2532"	"96866"
"1173"	"117796"
"1173"	"175839"
"1173"	"57539"
"1173"	"126654"
"1173"	"25201"
"1173"	"116357"
"1173"	"91590"
"1173"	"34661"
"868"	"94671"
"868"	"89678"
"868"	"147210"
"868"	"44275"
"868"	"47475"
"868"	"112382"
"868"	"101718"
"868"	"128223"
"1481"	"99059"
"1481"	"147840"
"1481"	"151757"
"1481"	"5447"
"1481"	"61949"
"1481"	"63513"
"1481"	"101133"
"1481"	"104483"
"1502"	"143472"
"1502"	"166378"
"1502"	"3595"
"1502"	"122922"
"1502"	"148952"
"1502"	"178091"
"1502"	"145458"
"1502"	"41031"
"3692"	"114395"
"3692"	"123068"
"3692"	"94269"
"3692"	"106602"
"3692"	"18382"
"3692"	"114394"
"3692"	"22178"
"3692"	"115518"
"657"	"177353"
"657"	"167335"
"657"	"53242"
"657"	"121434"
"657"	"109351"
"657"	"72228"
"657"	"57779"
"657"	"54322"
"687"	"157666"
"687"	"26841"
"687"	"42755"
"687"	"139"
"687"	"24639"
"687"	"55164"
"687"	"7068"
"687"	"160603"
"108"	"118003"
"108"	"115012"
"108"	"115587"
"108"	"121934"
"108"	"50072"
"108"	"147470"
"108"	"160816"
"108"	"145526"
"209"	"186047"
"209"	"180946"
"209"	"112904"
"209"	"25202"
"209"	"173997"
"209"	"118433"
"209"	"128638"
"209"	"50272"
"1863"	"124799"
"1863"	"166901"
"1863"	"23890"
"1863"	"4862"
"1863"	"21788"
"1863"	"120460"
"1863"	"57078"
"1863"	"30637"
"91"	"45218"
"91"	"118547"
"91"	"79472"
"91"	"154880"
"91"	"104179"
"91"	"183012"
"91"	"60623"
"91"	"176947"
"2423"	"105173"
"2423"	"177103"
"2423"	"15763"
"2423"	"53030"
"2423"	"14580"
"2423"	"23321"
"2423"	"36280"
"2423"	"26648"
"691"	"128123"
"691"	"106106"
"691"	"102054"
"691"	"138911"
"691"	"44169"
"691"	"12016"
"691"	"58388"
"691"	"34445"
"251"	"186141"
"251"	"145841"
"251"	"60150"
"251"	"64258"
"251"	"167376"
"251"	"60905"
"251"	"2147"
"251"	"7988"
"542"	"91638"
"542"	"181309"
"542"	"54565"
"542"	"108937"
"542"	"58327"
"542"	"40791"
"542"	"182102"
"542"	"45361"
"2931"	"127683"
"2931"	"175621"
"2931"	"182991"
"2931"	"181002"
"2931"	"53193"
"2931"	"151502"
"2931"	"11793"
"2931"	"181879"
"1377"	"138605"
"1377"	"27922"
"1377"	"17906"
"1377"	"166161"
"1377"	"185409"
"1377"	"116098"
"1377"	"31434"
"1377"	"159570"
"2388"	"119647"
"2388"	"179522"
"2388"	"45312"
"2388"	"12350"
"2388"	"42158"
"2388"	"162832"
"2388"	"23809"
"2388"	"34821"
"1586"	"126462"
"1586"	"94005"
"1586"	"93390"
"1586"	"176248"
"1586"	"48123"
"1586"	"15577"
"1586"	"181160"
"1586"	"48118"
"3451"	"116078"
"3451"	"114260"
"3451"	"101959"
"3451"	"173878"
"3451"	"157785"
"3451"	"165"
"3451"	"17230"
"3451"	"50258"
"214"	"94181"
"214"	"102688"
"214"	"163709"
"214"	"44945"
"214"	"7775"
"214"	"23828"
"214"	"166285"
"214"	"45512"
"2670"	"115549"
"2670"	"97432"
"2670"	"55531"
"2670"	"53589"
"2670"	"34730"
"2670"	"44896"
"2670"	"19265"
"2670"	"136529"
"171"	"174135"
"171"	"46237"
"171"	"95009"
"171"	"138292"
"171"	"48131"
"171"	"44794"
"171"	"17183"
"171"	"167399"
"309"	"120869"
"309"	"138581"
"309"	"48045"
"309"	"21098"
"309"	"25799"
"309"	"13961"
"309"	"115378"
"309"	"103660"
"3323"	"121797"
"3323"	"104135"
"3323"	"22439"
"3323"	"49737"
"3323"	"106045"
"3323"	"16542"
"3323"	"30829"
"3323"	"159593"
"1849"	"138719"
"1849"	"173940"
"1849"	"176548"
"1849"	"183383"
"1849"	"177731"
"1849"	"148111"
"1849"	"9824"
"1849"	"20462"
"208"	"99533"
"208"	"35194"
"208"	"4444"
"208"	"169451"
"208"	"149386"
"208"	"176909"
"208"	"42121"
"208"	"161026"
"1127"	"175753"
"1127"	"178509"
"1127"	"149421"
"1127"	"168043"
"1127"	"102341"
"1127"	"186162"
"1127"	"104454"
"1127"	"162355"
"1510"	"174161"
"1510"	"174162"
"1510"	"159389"
"1510"	"24258"
"1510"	"111766"
"1510"	"81574"
"1510"	"108084"
"1510"	"13946"
"1858"	"88320"
"1858"	"89767"
"1858"	"147006"
"1858"	"138918"
"1858"	"24962"
"1858"	"183715"
"1858"	"5073"
"1858"	"161038"
"359"	"94441"
"359"	"145538"
"359"	"13242"
"359"	"117012"
"359"	"116943"
"359"	"171644"
"359"	"112751"
"359"	"104587"
"781"	"174236"
"781"	"33166"
"781"	"179506"
"781"	"26141"
"781"	"53412"
"781"	"104060"
"781"	"112654"
"781"	"111996"
"2364"	"143095"
"2364"	"752"
"2364"	"24988"
"2364"	"29226"
"2364"	"155134"
"2364"	"54868"
"2364"	"182600"
"2364"	"6074"
"1837"	"138172"
"1837"	"134094"
"1837"	"96511"
"1837"	"186210"
"1837"	"106261"
"1837"	"173732"
"1837"	"163885"
"1837"	"158862"
"1837"	"159173"
"1837"	"31744"
"1837"	"74583"
"1837"	"42109"
"1837"	"145180"
"1837"	"117147"
"1837"	"42110"
"2179"	"112942"
"2179"	"92113"
"2179"	"96645"
"2179"	"179045"
"2179"	"44600"
"2179"	"11293"
"2179"	"142666"
"2179"	"2421"
"2179"	"29387"
"2179"	"142092"
"2179"	"12456"
"2179"	"107927"
"2179"	"100000"
"2179"	"116332"
"2179"	"42822"
"1593"	"92111"
"1593"	"96645"
"1593"	"179045"
"1593"	"44600"
"1593"	"12457"
"1593"	"183105"
"1593"	"142666"
"1593"	"2421"
"1593"	"29387"
"1593"	"11294"
"1593"	"116332"
"1593"	"53819"
"1593"	"42822"
"1593"	"112934"
"1593"	"176392"
"19"	"123588"
"19"	"183986"
"19"	"183987"
"19"	"159833"
"19"	"36520"
"19"	"24134"
"19"	"44804"
"19"	"53903"
"19"	"69540"
"19"	"72166"
"19"	"88742"
"19"	"181206"
"2293"	"111811"
"2293"	"104002"
"2293"	"163388"
"2293"	"163000"
"2293"	"167213"
"2293"	"7342"
"2293"	"13169"
"2293"	"51019"
"2293"	"56168"
"2293"	"117487"
"2293"	"50944"
"2035"	"128988"
"2035"	"126498"
"2035"	"183807"
"2035"	"147496"
"2035"	"144853"
"2035"	"144840"
"2035"	"47242"
"2035"	"59402"
"2035"	"50853"
"2035"	"117219"
"2035"	"186041"
"485"	"123588"
"485"	"169112"
"485"	"183989"
"485"	"183991"
"485"	"154552"
"485"	"146498"
"485"	"24134"
"485"	"88742"
"485"	"142077"
"485"	"183084"
"2969"	"117899"
"2969"	"92053"
"2969"	"176132"
"2969"	"24942"
"2969"	"40955"
"2969"	"54080"
"2969"	"172726"
"2969"	"85809"
"2969"	"58169"
"2969"	"38871"
"1024"	"120544"
"1024"	"115252"
"1024"	"129743"
"1024"	"161152"
"1024"	"43646"
"1024"	"50301"
"1024"	"183870"
"1024"	"13452"
"1024"	"47921"
"1024"	"58246"
"1617"	"95878"
"1617"	"86555"
"1617"	"108170"
"1617"	"176433"
"1617"	"27824"
"1617"	"132900"
"1617"	"17175"
"1617"	"116398"
"1617"	"106401"
"1617"	"57315"
"1899"	"183143"
"1899"	"30382"
"1899"	"18609"
"1899"	"15608"
"1899"	"17073"
"1899"	"6942"
"1899"	"129279"
"1899"	"122920"
"1899"	"165164"
"1899"	"96924"
"3603"	"171436"
"3603"	"180167"
"3603"	"145063"
"3603"	"162883"
"3603"	"29232"
"3603"	"49923"
"3603"	"175847"
"3603"	"93135"
"3603"	"34128"
"2378"	"113397"
"2378"	"137355"
"2378"	"174818"
"2378"	"180074"
"2378"	"45262"
"2378"	"12591"
"2378"	"63267"
"2378"	"160480"
"2378"	"145222"
"2463"	"117367"
"2463"	"1879"
"2463"	"2209"
"2463"	"1327"
"2463"	"17977"
"2463"	"57038"
"2463"	"56685"
"2463"	"159284"
"2463"	"114736"
"2265"	"111097"
"2265"	"115369"
"2265"	"96842"
"2265"	"98693"
"2265"	"61562"
"2265"	"1927"
"2265"	"178901"
"2265"	"100650"
"2265"	"163648"
"2725"	"117381"
"2725"	"120091"
"2725"	"95827"
"2725"	"183855"
"2725"	"75226"
"2725"	"117382"
"2725"	"49953"
"2725"	"91547"
"897"	"171542"
"897"	"44339"
"897"	"60013"
"897"	"55028"
"897"	"104338"
"897"	"26394"
"897"	"107958"
"897"	"14059"
"3567"	"94785"
"3567"	"10111"
"3567"	"58467"
"3567"	"166731"
"3567"	"98495"
"3567"	"180925"
"3567"	"176184"
"3567"	"16669"
"1798"	"103705"
"1798"	"147466"
"1798"	"47632"
"1798"	"3602"
"1798"	"12256"
"1798"	"12626"
"1798"	"54144"
"1798"	"21689"
"463"	"118731"
"463"	"89737"
"463"	"179762"
"463"	"147474"
"463"	"35020"
"463"	"102586"
"463"	"123921"
"463"	"118749"
"3551"	"115345"
"3551"	"31494"
"3551"	"63004"
"3551"	"54180"
"3551"	"45127"
"3551"	"162555"
"3551"	"11561"
"3551"	"38425"
"1636"	"176072"
"1636"	"176404"
"1636"	"145344"
"1636"	"50448"
"1636"	"51740"
"1636"	"50721"
"1636"	"44910"
"2381"	"177526"
"2381"	"179330"
"2381"	"179331"
"2381"	"154290"
"2381"	"31340"
"2381"	"43487"
"2381"	"162647"
"78"	"117386"
"78"	"110466"
"78"	"174276"
"78"	"170816"
"78"	"171193"
"78"	"172599"
"78"	"44450"
"2232"	"163003"
"2232"	"166516"
"2232"	"157758"
"2232"	"158552"
"2232"	"31633"
"2232"	"23940"
"2232"	"24033"
"1017"	"86384"
"1017"	"91139"
"1017"	"20363"
"1017"	"11815"
"1017"	"14431"
"1017"	"13331"
"1017"	"175029"
"2455"	"117788"
"2455"	"137769"
"2455"	"109571"
"2455"	"172124"
"2455"	"54243"
"2455"	"89150"
"2455"	"91474"
"1250"	"117018"
"1250"	"100386"
"1250"	"20861"
"1250"	"132353"
"1250"	"28294"
"1250"	"143461"
"1250"	"142688"
"3163"	"117738"
"3163"	"92376"
"3163"	"174377"
"3163"	"174378"
"3163"	"174379"
"3163"	"160912"
"3163"	"32735"
"649"	"95443"
"649"	"148846"
"649"	"141065"
"649"	"27937"
"649"	"49975"
"649"	"48694"
"649"	"3120"
"2521"	"127297"
"2521"	"142635"
"2521"	"140868"
"2521"	"30518"
"2521"	"48128"
"2521"	"61546"
"2521"	"37280"
"1581"	"115996"
"1581"	"105640"
"1581"	"174962"
"1581"	"182981"
"1581"	"145984"
"1581"	"24231"
"1581"	"38566"
"2476"	"119042"
"2476"	"172433"
"2476"	"186149"
"2476"	"8995"
"2476"	"21324"
"2476"	"115929"
"2476"	"160030"
"513"	"104498"
"513"	"173851"
"513"	"173852"
"513"	"30390"
"513"	"38977"
"513"	"73705"
"513"	"38978"
"3617"	"118253"
"3617"	"122572"
"3617"	"99719"
"3617"	"99720"
"3617"	"185931"
"3617"	"75839"
"3617"	"176628"
"772"	"107726"
"772"	"146871"
"772"	"143194"
"772"	"143195"
"772"	"164648"
"772"	"4208"
"772"	"135003"
"2165"	"132225"
"2165"	"93471"
"2165"	"59613"
"2165"	"79458"
"2165"	"25583"
"2165"	"43751"
"2165"	"114338"
"2485"	"112083"
"2485"	"132461"
"2485"	"149352"
"2485"	"21812"
"2485"	"8538"
"2485"	"8623"
"2485"	"104165"
"1522"	"125375"
"1522"	"26982"
"1522"	"4389"
"1522"	"79434"
"1522"	"90883"
"1522"	"158630"
"1522"	"14541"
"466"	"105930"
"466"	"174624"
"466"	"59105"
"466"	"56957"
"466"	"56815"
"466"	"176636"
"466"	"6996"
"654"	"119781"
"654"	"106520"
"654"	"107132"
"654"	"169438"
"654"	"185936"
"654"	"24110"
"654"	"59574"
"3404"	"99095"
"3404"	"183415"
"3404"	"182310"
"3404"	"166846"
"3404"	"3359"
"3404"	"116430"
"3404"	"93695"
"1690"	"118639"
"1690"	"89076"
"1690"	"184984"
"1690"	"141211"
"1690"	"173942"
"1690"	"142748"
"1690"	"118037"
"320"	"116268"
"320"	"116269"
"320"	"104016"
"320"	"58854"
"320"	"61833"
"320"	"24529"
"320"	"106474"
"2824"	"112223"
"2824"	"113549"
"2824"	"113550"
"2824"	"113712"
"2824"	"94846"
"2824"	"177484"
"2824"	"436"
"1073"	"149515"
"1073"	"40460"
"1073"	"6782"
"1073"	"21178"
"1073"	"11823"
"1073"	"139580"
"1073"	"74531"
"3042"	"127292"
"3042"	"170713"
"3042"	"32163"
"3042"	"12215"
"3042"	"119471"
"3042"	"43174"
"3042"	"181628"
"834"	"171474"
"834"	"171425"
"834"	"45466"
"834"	"47221"
"834"	"12459"
"834"	"150389"
"834"	"112067"
"232"	"138670"
"232"	"173377"
"232"	"181947"
"232"	"143121"
"232"	"48576"
"232"	"94562"
"232"	"179623"
"3248"	"119915"
"3248"	"120131"
"3248"	"186058"
"3248"	"25766"
"3248"	"26628"
"3248"	"45168"
"3248"	"45169"
"1409"	"6677"
"1409"	"22316"
"1409"	"52618"
"1409"	"54000"
"1409"	"29242"
"1409"	"182673"
"1409"	"184557"
"2867"	"180036"
"2867"	"158812"
"2867"	"46729"
"2867"	"42075"
"2867"	"40203"
"2867"	"51603"
"2867"	"71967"
"1066"	"108990"
"1066"	"169899"
"1066"	"182449"
"1066"	"179941"
"1066"	"168499"
"1066"	"155655"
"1066"	"64369"
"2689"	"185452"
"2689"	"180544"
"2689"	"145060"
"2689"	"258"
"2689"	"180032"
"2689"	"566"
"2689"	"111038"
"2830"	"131789"
"2830"	"28147"
"2830"	"46363"
"2830"	"19151"
"2830"	"123296"
"2830"	"146755"
"2830"	"89614"
"170"	"133048"
"170"	"94347"
"170"	"139295"
"170"	"26472"
"170"	"50876"
"170"	"74933"
"170"	"24259"
"1949"	"134583"
"1949"	"103267"
"1949"	"180723"
"1949"	"154020"
"1949"	"145072"
"1949"	"43333"
"1949"	"1140"
"3319"	"47075"
"3319"	"52718"
"3319"	"17722"
"3319"	"101051"
"3319"	"139814"
"3319"	"42364"
"3319"	"100986"
"2196"	"64102"
"2196"	"15699"
"2196"	"7109"
"2196"	"174488"
"2196"	"174207"
"2196"	"141290"
"2196"	"93036"
"1310"	"127101"
"1310"	"90923"
"1310"	"41378"
"1310"	"58766"
"1310"	"37937"
"1310"	"184520"
"1310"	"36550"
"1064"	"172340"
"1064"	"1542"
"1064"	"3837"
"1064"	"115734"
"1064"	"100837"
"1064"	"53248"
"1064"	"57633"
"1793"	"139807"
"1793"	"165512"
"1793"	"159994"
"1793"	"44490"
"1793"	"17143"
"1793"	"17659"
"1793"	"70945"
"2292"	"138542"
"2292"	"136029"
"2292"	"177498"
"2292"	"168115"
"2292"	"45752"
"2292"	"43575"
"2292"	"7400"
"1630"	"91919"
"1630"	"152897"
"1630"	"163226"
"1630"	"10127"
"1630"	"97995"
"1630"	"104063"
"1630"	"145087"
"2945"	"104040"
"2945"	"180201"
"2945"	"162697"
"2945"	"167357"
"2945"	"57629"
"2945"	"110120"
"2945"	"86902"
"7"	"169815"
"7"	"165810"
"7"	"13892"
"7"	"14663"
"7"	"61850"
"7"	"57706"
"7"	"58445"
"1995"	"15731"
"1995"	"60534"
"1995"	"116749"
"1995"	"18277"
"1995"	"19536"
"1995"	"149529"
"1995"	"158831"
"1568"	"184051"
"1568"	"163419"
"1568"	"46850"
"1568"	"61308"
"1568"	"120803"
"1568"	"23814"
"1568"	"103535"
"56"	"119848"
"56"	"120498"
"56"	"104067"
"56"	"42022"
"56"	"14140"
"56"	"173790"
"56"	"92031"
"867"	"132219"
"867"	"47768"
"867"	"17865"
"867"	"99684"
"867"	"105096"
"867"	"43424"
"867"	"181601"
"429"	"118907"
"429"	"120945"
"429"	"95141"
"429"	"104374"
"429"	"61431"
"429"	"114023"
"429"	"31248"
"2642"	"176107"
"2642"	"154482"
"2642"	"145437"
"2642"	"52701"
"2642"	"49007"
"2642"	"54552"
"2642"	"176460"
"2245"	"161231"
"2245"	"31584"
"2245"	"30626"
"2245"	"59912"
"2245"	"49507"
"2245"	"172363"
"2245"	"95405"
"1168"	"92179"
"1168"	"95833"
"1168"	"183599"
"1168"	"43074"
"1168"	"14515"
"1168"	"50256"
"1168"	"6480"
"351"	"125033"
"351"	"18766"
"351"	"53761"
"351"	"161634"
"351"	"64019"
"351"	"125034"
"351"	"180305"
"661"	"95894"
"661"	"100396"
"661"	"4303"
"661"	"56695"
"661"	"39014"
"661"	"175919"
"661"	"170716"
"257"	"146904"
"257"	"19173"
"257"	"47676"
"257"	"156266"
"257"	"144857"
"257"	"10225"
"257"	"114597"
"3679"	"99141"
"3679"	"180959"
"3679"	"17674"
"3679"	"11574"
"3679"	"185788"
"3679"	"175475"
"3679"	"111538"
"1015"	"184596"
"1015"	"22417"
"1015"	"10725"
"1015"	"50728"
"1015"	"58040"
"1015"	"117490"
"1015"	"59069"
"3297"	"99292"
"3297"	"181430"
"3297"	"149392"
"3297"	"128120"
"3297"	"37801"
"3297"	"113819"
"3297"	"103859"
"1573"	"96600"
"1573"	"98597"
"1573"	"144731"
"1573"	"176956"
"1573"	"156780"
"1573"	"131500"
"1573"	"124730"
"3245"	"116735"
"3245"	"95813"
"3245"	"174606"
"3245"	"176178"
"3245"	"159218"
"3245"	"182690"
"3245"	"59011"
"3160"	"173697"
"3160"	"45742"
"3160"	"11557"
"3160"	"55100"
"3160"	"72294"
"3160"	"6414"
"3160"	"112785"
"2217"	"113997"
"2217"	"138724"
"2217"	"90359"
"2217"	"97455"
"2217"	"105057"
"2217"	"55804"
"2217"	"172891"
"1647"	"99176"
"1647"	"185924"
"1647"	"40172"
"1647"	"3734"
"1647"	"128517"
"1647"	"154053"
"1647"	"44214"
"44"	"117403"
"44"	"42331"
"44"	"49942"
"44"	"110072"
"44"	"44293"
"44"	"50259"
"44"	"117125"
"442"	"89908"
"442"	"176203"
"442"	"161220"
"442"	"21566"
"442"	"43566"
"442"	"114806"
"442"	"106280"
"1169"	"107555"
"1169"	"149427"
"1169"	"160421"
"1169"	"4278"
"1169"	"14640"
"1169"	"76872"
"1169"	"43183"
"2450"	"90619"
"2450"	"181533"
"2450"	"139132"
"2450"	"39085"
"2450"	"69938"
"2450"	"169399"
"2450"	"33656"
"651"	"120455"
"651"	"95085"
"651"	"92518"
"651"	"32750"
"651"	"24906"
"651"	"167525"
"651"	"33250"
"2264"	"91152"
"2264"	"175702"
"2264"	"170504"
"2264"	"154539"
"2264"	"143225"
"2264"	"108534"
"2264"	"134039"
"2261"	"103420"
"2261"	"108841"
"2261"	"181468"
"2261"	"43763"
"2261"	"3883"
"2261"	"49123"
"2261"	"93881"
"2231"	"116536"
"2231"	"160499"
"2231"	"32906"
"2231"	"3122"
"2231"	"116328"
"2231"	"64877"
"2231"	"181709"
"2302"	"185834"
"2302"	"150392"
"2302"	"144043"
"2302"	"23363"
"2302"	"12755"
"2302"	"58427"
"2302"	"17469"
"1392"	"173664"
"1392"	"149102"
"1392"	"151429"
"1392"	"12810"
"1392"	"181246"
"1392"	"34804"
"1392"	"26093"
"1480"	"117636"
"1480"	"20656"
"1480"	"11019"
"1480"	"117683"
"1480"	"63027"
"1480"	"169509"
"1480"	"129520"
"2769"	"125480"
"2769"	"94392"
"2769"	"181664"
"2769"	"41092"
"2769"	"62866"
"2769"	"95898"
"2769"	"7942"
"3503"	"38267"
"3503"	"6919"
"3503"	"55754"
"3503"	"63149"
"3503"	"13762"
"3503"	"1422"
"3503"	"147801"
"196"	"114133"
"196"	"7751"
"196"	"52598"
"196"	"57610"
"196"	"108719"
"196"	"162265"
"196"	"154876"
"2186"	"143379"
"2186"	"44810"
"2186"	"19388"
"2186"	"113881"
"2186"	"19306"
"2186"	"20122"
"2186"	"136098"
"3068"	"95522"
"3068"	"106048"
"3068"	"106049"
"3068"	"184426"
"3068"	"106107"
"3068"	"165683"
