"Proteins Unique Sequence ID"	"Peptide Groups Peptide Group ID"
"977303473456170265"	"177797"
"6046637392756081684"	"168597"
"6046637392756081684"	"420"
"-8144155955974209704"	"172096"
"-8144155955974209704"	"101926"
"8905060599663970094"	"164545"
"8905060599663970094"	"67397"
"5912307548831863099"	"161058"
"5912307548831863099"	"24969"
"-796628633734857382"	"10596"
"1879572300533481287"	"176691"
"-5660529774365684631"	"174460"
"-5660529774365684631"	"102415"
"-8207864549745438201"	"102353"
"-8207864549745438201"	"41486"
"3335218336630157461"	"115096"
"3335218336630157461"	"139047"
"-4487628495145980375"	"96127"
"-4487628495145980375"	"155839"
"3891878783684392648"	"138218"
"3891878783684392648"	"158109"
"-507762156530799771"	"100910"
"-507762156530799771"	"40769"
"7099090004337322375"	"120868"
"7099090004337322375"	"19085"
"7752521321789384052"	"182979"
"7752521321789384052"	"50844"
"7752521321789384052"	"102045"
"-4497117085705849008"	"175690"
"-4497117085705849008"	"38255"
"8996560858233053645"	"37445"
"8996560858233053645"	"128341"
"8996560858233053645"	"140536"
"9158883592383283846"	"115672"
"9158883592383283846"	"40921"
"-7100137965290358990"	"4595"
"-7100137965290358990"	"100450"
"2603038438233403212"	"14197"
"4701772359172858038"	"169395"
"4701772359172858038"	"160000"
"980650416735823729"	"172828"
"980650416735823729"	"160589"
"545380139494389775"	"177131"
"545380139494389775"	"136609"
"9201428938326541883"	"180547"
"9201428938326541883"	"64291"
"4562553461680680521"	"179831"
"8312610725791659305"	"184323"
"8312610725791659305"	"52975"
"-2410269861090895387"	"151674"
"-2410269861090895387"	"43788"
"-2196461866191852716"	"171140"
"-2196461866191852716"	"80441"
"3107110472416444838"	"34152"
"3107110472416444838"	"46836"
"4314325281228425264"	"96531"
"4314325281228425264"	"14605"
"-994823259514569156"	"16027"
"-994823259514569156"	"167214"
"-7144530855907264984"	"134279"
"-7144530855907264984"	"169764"
"6206295065036793227"	"172355"
"6206295065036793227"	"156583"
"9189940377941500292"	"25776"
"9189940377941500292"	"53965"
"-4187498386560228473"	"175726"
"-4187498386560228473"	"182351"
"-3757999433169180156"	"46674"
"-3757999433169180156"	"100254"
"1709691025135321684"	"178178"
"1709691025135321684"	"114743"
"-7040769112947432832"	"177107"
"-7040769112947432832"	"50878"
"5197563919464376950"	"129351"
"5197563919464376950"	"9779"
"-8758472197852487716"	"101361"
"-8758472197852487716"	"7229"
"-7145479494712382587"	"171370"
"-7145479494712382587"	"176987"
"-3862869163996360692"	"178849"
"-3862869163996360692"	"125907"
"6488215566914830447"	"175140"
"6488215566914830447"	"184753"
"4014732936272449079"	"10115"
"4014732936272449079"	"13038"
"2616426161905977358"	"103316"
"2616426161905977358"	"171711"
"4224605817431316350"	"40684"
"4224605817431316350"	"113648"
"1386453636298102119"	"169658"
"1386453636298102119"	"34172"
"-5915355530920662935"	"27158"
"-5915355530920662935"	"176928"
"-3177331402937658839"	"90217"
"-3177331402937658839"	"102240"
"-9132635867397603913"	"155434"
"-9132635867397603913"	"182500"
"-5305151798806457032"	"176623"
"-5305151798806457032"	"145999"
"251061513679775242"	"165719"
"251061513679775242"	"99871"
"6940581547763936040"	"89737"
"6940581547763936040"	"53059"
"7053379414769105992"	"94458"
"7053379414769105992"	"169176"
"6689030380433317187"	"118422"
"6689030380433317187"	"105212"
"-3398368541231744209"	"1412"
"-3398368541231744209"	"14316"
"7629412907813045008"	"5459"
"7629412907813045008"	"152776"
"-5219962160653880547"	"11617"
"-5219962160653880547"	"98726"
"-5779198879907914861"	"162561"
"-5779198879907914861"	"40786"
"2553580335618676670"	"16707"
"2553580335618676670"	"5701"
"5445153744432439581"	"155508"
"5445153744432439581"	"166385"
"4066776278631376418"	"142143"
"4066776278631376418"	"123529"
"3497199974885214414"	"126074"
"3497199974885214414"	"12216"
"-1042758069650355688"	"102930"
"-1042758069650355688"	"97368"
"4003826422992493976"	"148745"
"4003826422992493976"	"152726"
"3313635736816900772"	"99229"
"3313635736816900772"	"161437"
"-5130532040742567239"	"45744"
"-3191297454369684242"	"164858"
"-3191297454369684242"	"180286"
"-3191297454369684242"	"69722"
"978357741075337008"	"142261"
"1749149961980637251"	"9804"
"1749149961980637251"	"12299"
"-2311027039317612116"	"6462"
"-2311027039317612116"	"99765"
"-852377223734167343"	"106090"
"-852377223734167343"	"163148"
"-1901322686263979467"	"6227"
"-1901322686263979467"	"171915"
"4947084340596136770"	"44803"
"4947084340596136770"	"11211"
"4947084340596136770"	"69101"
"-2487454136105376661"	"153508"
"-2487454136105376661"	"4684"
"8376018715288755929"	"99960"
"8376018715288755929"	"20560"
"-6091940501454683011"	"16133"
"-6091940501454683011"	"181064"
"1246725161313167467"	"181754"
"1246725161313167467"	"179916"
"-238819402127130392"	"169672"
"-238819402127130392"	"115212"
"-8211975543562738760"	"49235"
"-8211975543562738760"	"111487"
"-4120045240000553777"	"179406"
"-4120045240000553777"	"172796"
"-8582055952074288165"	"150080"
"-4996953049836216410"	"152274"
"-4996953049836216410"	"145743"
"-6002739480164065296"	"89336"
"-5786559644591861955"	"89381"
"-5786559644591861955"	"39780"
"7331213768411445402"	"169512"
"7331213768411445402"	"49866"
"-5422261764092794311"	"160323"
"-5422261764092794311"	"175332"
"5564362200897381814"	"180963"
"5564362200897381814"	"149509"
"3075207303668690710"	"182300"
"3075207303668690710"	"165294"
"-8242626749563967556"	"44037"
"-8242626749563967556"	"9889"
"-5229500280398030060"	"132201"
"-5229500280398030060"	"44455"
"5279606303405418158"	"141353"
"5279606303405418158"	"5174"
"-6455184460611174421"	"42836"
"-6455184460611174421"	"47077"
"-8924977220298440639"	"173181"
"-1305254595527539954"	"130183"
"-1305254595527539954"	"131948"
"-6291197193463572880"	"88325"
"-6291197193463572880"	"2806"
"-930823423680918184"	"95721"
"-930823423680918184"	"39002"
"7722178459817833286"	"112447"
"7722178459817833286"	"89252"
"-3408617602849881412"	"97118"
"-3408617602849881412"	"118790"
"-1690296340352318728"	"109103"
"7294352330531963904"	"55658"
"7294352330531963904"	"120794"
"7245996186734783627"	"9959"
"7245996186734783627"	"40186"
"4997024104720897707"	"89786"
"-9049384549902180349"	"168188"
"-9049384549902180349"	"97981"
"-4838480320139969571"	"11049"
"-4838480320139969571"	"43658"
"-5840686282858320535"	"145770"
"-5840686282858320535"	"44891"
"-8172346971524846949"	"185959"
"1998281689750586352"	"157148"
"1998281689750586352"	"140264"
"2863197479310684416"	"101678"
"2863197479310684416"	"117601"
"-6888861531159930886"	"97930"
"-6888861531159930886"	"104146"
"-6447964159336659836"	"120358"
"-6447964159336659836"	"42223"
"6357940730631294206"	"95566"
"6357940730631294206"	"153075"
"6546161136539191079"	"101444"
"6546161136539191079"	"160931"
"2170038667873591835"	"125762"
"2170038667873591835"	"115255"
"-1314773965349869651"	"106896"
"-1314773965349869651"	"31727"
"7930181849500731229"	"45187"
"7930181849500731229"	"106676"
"-5036178333900895591"	"5087"
"1129924987406658377"	"152300"
"1129924987406658377"	"184381"
"3633735477372198459"	"184559"
"3633735477372198459"	"128414"
"6821659264702231707"	"54167"
"-4633912985078584352"	"166803"
"-4633912985078584352"	"88412"
"-2382558777454412534"	"173786"
"-2382558777454412534"	"31289"
"-6035879408704882063"	"101808"
"-6035879408704882063"	"12178"
"-3294551826965585137"	"13154"
"-3294551826965585137"	"126996"
"-832536973652725080"	"181437"
"-3902641514385650329"	"126820"
"-3902641514385650329"	"136870"
"-6945972540220555835"	"172881"
"-6945972540220555835"	"152370"
"-3900222361442913310"	"99128"
"-3900222361442913310"	"46520"
"621836974049986451"	"100485"
"621836974049986451"	"126065"
"-7385239714601998311"	"1318"
"-7385239714601998311"	"2612"
"1164349567664326506"	"175177"
"1164349567664326506"	"76685"
"-6205796797264401430"	"49962"
"-6205796797264401430"	"95824"
"-579275288277334412"	"23669"
"-579275288277334412"	"43192"
"4063662808380045850"	"165791"
"4063662808380045850"	"63304"
"7171798116455752820"	"97017"
"7171798116455752820"	"135267"
"652466818170242457"	"110237"
"6598258105920115633"	"176895"
"6598258105920115633"	"17892"
"5758316461638693187"	"44217"
"7140671546610633014"	"185291"
"-7848560432404461068"	"64074"
"-7848560432404461068"	"7565"
"-3949096695489977400"	"831"
"2958719848471143183"	"113075"
"2958719848471143183"	"95640"
"-4718241360391539414"	"101792"
"4783590985173723979"	"45062"
"4783590985173723979"	"52858"
"-5697914900789617779"	"161738"
"-5697914900789617779"	"115447"
"7228226931451830335"	"183646"
"7228226931451830335"	"123432"
"5145837311521029190"	"29735"
"5145837311521029190"	"142618"
"-7954900710095560945"	"90653"
"-7954900710095560945"	"111274"
"8959755046282968035"	"152991"
"8959755046282968035"	"35472"
"-4088167174397650062"	"183060"
"-4088167174397650062"	"58648"
"-2438255133986472284"	"121658"
"-2438255133986472284"	"185822"
"-1991199370327280785"	"26913"
"-1991199370327280785"	"178773"
"-4654281222100761298"	"64352"
"-4654281222100761298"	"174726"
"-9206715723484579630"	"46183"
"-843135532772952093"	"19954"
"-843135532772952093"	"45619"
"-1430630236195681165"	"169986"
"-1430630236195681165"	"176299"
"6499977501869587389"	"14513"
"6499977501869587389"	"52658"
"-7339077215068731595"	"105963"
"-7339077215068731595"	"112995"
"-7097724274168326665"	"7817"
"-7097724274168326665"	"58795"
"902173298001486169"	"169916"
"902173298001486169"	"170665"
"-7369563390658141420"	"126086"
"-7369563390658141420"	"50025"
"-2298724030714644089"	"48441"
"-2298724030714644089"	"121083"
"4730744263350656979"	"99750"
"4730744263350656979"	"95018"
"784332711560809760"	"11063"
"784332711560809760"	"145002"
"8719462215085106760"	"186056"
"8719462215085106760"	"44449"
"-1191576538122750936"	"89309"
"-1191576538122750936"	"174278"
"-4188399694065697939"	"50377"
"3934808494784224808"	"120868"
"3934808494784224808"	"19112"
"3527600213539074294"	"118721"
"3527600213539074294"	"170658"
"6765040120545487283"	"46849"
"6765040120545487283"	"34299"
"-4425528188892704828"	"21608"
"-4425528188892704828"	"474"
"-163153293796965969"	"99913"
"-163153293796965969"	"88575"
"-7958656260240775138"	"51033"
"-7958656260240775138"	"95607"
"-5155365173843636052"	"95517"
"-5155365173843636052"	"114568"
"-1396372760161625634"	"41659"
"-1396372760161625634"	"103173"
"6560606915202490238"	"7158"
"6560606915202490238"	"169931"
"206335392682654955"	"88151"
"206335392682654955"	"52485"
"-8796563562417500540"	"58464"
"-8796563562417500540"	"134620"
"-6617363665130661336"	"163409"
"-6617363665130661336"	"117705"
"5616367941086101468"	"98574"
"5616367941086101468"	"185126"
"5402441647647125323"	"181578"
"5402441647647125323"	"115057"
"8342243932904844919"	"47757"
"8342243932904844919"	"20155"
"-823981804521467878"	"28373"
"-823981804521467878"	"10393"
"8586713697824146806"	"100765"
"8586713697824146806"	"37996"
"-1427308723382186674"	"4867"
"-1427308723382186674"	"116408"
"-7256809200695467141"	"12794"
"-7256809200695467141"	"122537"
"5891546535660205639"	"42559"
"1808249622791758823"	"183198"
"-5845419377566949929"	"157202"
"2805084755290845876"	"95192"
"2805084755290845876"	"18283"
"3981645766527825606"	"20151"
"3981645766527825606"	"96171"
"-6843403857140785601"	"105878"
"-6843403857140785601"	"114650"
"-3235762539968315400"	"39926"
"-3235762539968315400"	"158961"
"6507340278371623609"	"22548"
"6507340278371623609"	"99737"
"-8769135798573244061"	"169191"
"-8769135798573244061"	"168666"
"3073317532419455068"	"1963"
"3073317532419455068"	"92108"
"-1532626323839813541"	"180943"
"-7918100123629271451"	"12725"
"-7918100123629271451"	"10586"
"6933649257231024003"	"12288"
"6933649257231024003"	"174069"
"-6385363124040609264"	"100293"
"-6385363124040609264"	"980"
"1371524125527115551"	"121755"
"1371524125527115551"	"129496"
"1141936988023863748"	"112718"
"1141936988023863748"	"137599"
"144982604897555779"	"166567"
"144982604897555779"	"146362"
"-274346279625731140"	"97893"
"-274346279625731140"	"146011"
"5416625589352091671"	"7575"
"5416625589352091671"	"108377"
"961314597478386434"	"1475"
"961314597478386434"	"148779"
"3200179838073860903"	"28"
"3200179838073860903"	"166562"
"4023730213020721894"	"51575"
"4023730213020721894"	"114610"
"-4634668291009869452"	"161962"
"-4634668291009869452"	"43249"
"-81494833362564834"	"64002"
"-81494833362564834"	"50825"
"777273144622755670"	"88994"
"777273144622755670"	"161873"
"-2006906941817689569"	"60517"
"-2006906941817689569"	"12569"
"7222850354556005820"	"26798"
"7222850354556005820"	"123170"
"-9137940566133696030"	"116279"
"-9137940566133696030"	"38235"
"4848628119440074227"	"145528"
"4848628119440074227"	"145674"
"3916053550852325931"	"184544"
"3916053550852325931"	"80181"
"-6603036499622523787"	"95711"
"-6603036499622523787"	"157019"
"1650974207865814862"	"2584"
"1650974207865814862"	"17578"
"8980263924004467581"	"44184"
"8980263924004467581"	"100259"
"6955307407812846487"	"10214"
"6955307407812846487"	"60246"
"6955307407812846487"	"46467"
"8788472230308956"	"54202"
"8788472230308956"	"46899"
"3427861429656696180"	"159457"
"3427861429656696180"	"167987"
"-6620262880976823344"	"90975"
"-6620262880976823344"	"44873"
"8387303708123169852"	"34457"
"8387303708123169852"	"128238"
"-85947466489749765"	"117320"
"-85947466489749765"	"100224"
"-5652857945915371988"	"186010"
"217416082876923675"	"9150"
"217416082876923675"	"38306"
"5857660237806613264"	"158216"
"5857660237806613264"	"158215"
"-3741910088829308609"	"98152"
"-5896962611559729209"	"163581"
"-5896962611559729209"	"106683"
"-4888368935124008827"	"40993"
"-4888368935124008827"	"3456"
"5327705833801287144"	"128738"
"5327705833801287144"	"158871"
"-2983241461472989135"	"114071"
"-2983241461472989135"	"98825"
"-154520297388586765"	"10537"
"-154520297388586765"	"129201"
"3678214923131327318"	"106282"
"3678214923131327318"	"64087"
"-2024751910913563034"	"169251"
"-2024751910913563034"	"169252"
"2507883408374064742"	"170528"
"6951662385965048485"	"4415"
"6951662385965048485"	"48297"
"108491433269500243"	"23792"
"108491433269500243"	"44094"
"-4302556008406665398"	"181170"
"-4302556008406665398"	"113160"
"-3718906404474103384"	"148664"
"-3718906404474103384"	"41223"
"-1246556582121742605"	"36359"
"-1246556582121742605"	"9181"
"-7202922108567294127"	"80258"
"-7202922108567294127"	"7562"
"4312348682051716685"	"37142"
"4312348682051716685"	"8208"
"4105891971376442468"	"156864"
"4105891971376442468"	"8756"
"2537256539623357210"	"131817"
"2537256539623357210"	"111928"
"-5836561258245124912"	"179312"
"-5836561258245124912"	"90919"
"-8300178027695563917"	"45542"
"-127619785813553738"	"147314"
"-127619785813553738"	"21791"
"7469427958651967746"	"64063"
"7469427958651967746"	"162472"
"7589862746651834702"	"114743"
"7589862746651834702"	"34510"
"-8745998782382622400"	"95958"
"-238548380464884829"	"182000"
"-238548380464884829"	"103507"
"2107690767117566608"	"158829"
"2107690767117566608"	"99950"
"8122664404387137367"	"9"
"4549685978582378632"	"95651"
"4549685978582378632"	"45240"
"5417466030528514959"	"108380"
"5417466030528514959"	"88269"
"5504785154014210479"	"103936"
"5504785154014210479"	"94869"
"4342326397945372791"	"162603"
"-7261913870359179685"	"80818"
"-7261913870359179685"	"89437"
"-3266332044031462775"	"45154"
"-3266332044031462775"	"134308"
"7945611468628581935"	"103586"
"7945611468628581935"	"95422"
"9198167910452048535"	"167318"
"9198167910452048535"	"24015"
"52020500018808800"	"48669"
"52020500018808800"	"46162"
"-1824011876683044668"	"182746"
"-1824011876683044668"	"94451"
"748867624032995252"	"146951"
"748867624032995252"	"174571"
"-2520392851407789687"	"129638"
"-2520392851407789687"	"125467"
"-3098195104215073585"	"183253"
"-3098195104215073585"	"176618"
"-145550136287306002"	"106554"
"-145550136287306002"	"32119"
"-6440689549983686205"	"54559"
"4970453667170528269"	"150634"
"4970453667170528269"	"175214"
"7273003467290879098"	"155624"
"7273003467290879098"	"104586"
"-7852506099469631666"	"9194"
"-7852506099469631666"	"105145"
"-1442767466828103326"	"151571"
"-1442767466828103326"	"122550"
"-6750207652327358618"	"60234"
"-6750207652327358618"	"22648"
"-1084161266970488512"	"106430"
"-1084161266970488512"	"145765"
"-2214301499697937672"	"169391"
"-2214301499697937672"	"21393"
"2780012699029809096"	"99076"
"2780012699029809096"	"116399"
"-242309002880936469"	"167321"
"-242309002880936469"	"176241"
"-6339130511385249257"	"159357"
"-6339130511385249257"	"3313"
"2674436889027733514"	"42145"
"2674436889027733514"	"119411"
"2457834817562912062"	"53187"
"2457834817562912062"	"50933"
"-9017441724464678679"	"180124"
"-5628427782035597939"	"166408"
"-5628427782035597939"	"101367"
"-2473277628257978921"	"184683"
"4254593612476960216"	"164433"
"4254593612476960216"	"164628"
"7240944493038279722"	"18434"
"7240944493038279722"	"142599"
"-399927801451980580"	"88314"
"-399927801451980580"	"178906"
"3320992659371118958"	"31169"
"3320992659371118958"	"114040"
"7174546951627722490"	"57551"
"-8313353163298580559"	"108049"
"-8313353163298580559"	"182048"
"6956886752181187117"	"33956"
"6956886752181187117"	"10819"
"8802052166726839277"	"38989"
"8802052166726839277"	"165373"
"-7059157821591111272"	"171200"
"-7059157821591111272"	"182350"
"-3047256734949413700"	"129354"
"-3047256734949413700"	"167115"
"-7363542337896916296"	"55231"
"2434880403788298444"	"182057"
"6853752766827675942"	"103456"
"-5604354164667528726"	"105394"
"-5604354164667528726"	"172298"
"-7328219287373480262"	"139119"
"-7328219287373480262"	"154555"
"-3372054881013806202"	"3991"
"-3372054881013806202"	"48302"
"6576269532483738516"	"43491"
"6576269532483738516"	"131829"
"-7543040224215837261"	"46395"
"5146194763557846941"	"148960"
"5146194763557846941"	"59864"
"-2473622748517955270"	"92526"
"-2473622748517955270"	"166478"
"2890344552958539961"	"2508"
"2890344552958539961"	"146872"
"295356722402946322"	"52755"
"295356722402946322"	"29354"
"-3575991461264525713"	"16988"
"-6516256583906589301"	"185682"
"-5703778072310238355"	"108523"
"-5703778072310238355"	"37204"
"-8321804652329171157"	"89196"
"-8321804652329171157"	"95349"
"-2042624166391028682"	"145913"
"-3161881869701219173"	"35260"
"-917272071926626278"	"162324"
"-917272071926626278"	"179732"
"-7529838149184307642"	"113810"
"-7529838149184307642"	"186090"
"5517999105151406307"	"89388"
"5517999105151406307"	"45042"
"5690407567518484702"	"90161"
"5690407567518484702"	"105290"
"-6735907081845110604"	"97638"
"-6735907081845110604"	"103498"
"3509057874585176951"	"98994"
"3509057874585176951"	"669"
"157541479094675987"	"62135"
"157541479094675987"	"137348"
"-8489357358395881882"	"25553"
"-3574208382527803870"	"102990"
"5987314834012537405"	"168217"
"-1911741891991956456"	"170559"
"-7376822484090122143"	"164072"
"-7376822484090122143"	"169834"
"-2299067407351932215"	"178861"
"5403198551536365946"	"55788"
"5403198551536365946"	"149132"
"1710541814749781042"	"115968"
"1710541814749781042"	"180791"
"-4682343242687865588"	"46423"
"-4682343242687865588"	"3816"
"2618292350510681851"	"100702"
"2618292350510681851"	"130251"
"6416729022397374508"	"4013"
"6416729022397374508"	"162220"
"5860849982034318892"	"84433"
"5860849982034318892"	"119973"
"6933748794683119105"	"58416"
"9111890562794355109"	"174619"
"9111890562794355109"	"112955"
"8767729618822811067"	"118867"
"8767729618822811067"	"33620"
"5096154960786735165"	"36684"
"5096154960786735165"	"36685"
"5508614142316919457"	"182948"
"5508614142316919457"	"113987"
"-1538396539459298741"	"97378"
"2907383121433565974"	"141661"
"2907383121433565974"	"39721"
"-2944627294603634095"	"65116"
"-8587777669832743385"	"101790"
"-2779928982861707778"	"100228"
"-8735300380446249066"	"5066"
"-7498907094133803237"	"101373"
"-7498907094133803237"	"171922"
"697554350722155722"	"116929"
"697554350722155722"	"124839"
"4473457085686512926"	"156926"
"4473457085686512926"	"48709"
"1697211468385276031"	"46890"
"6672829446099988999"	"13076"
"6672829446099988999"	"32306"
"-200305812606160804"	"31493"
"-200305812606160804"	"107969"
"2956941067343712987"	"41583"
"2956941067343712987"	"160228"
"7625852785660981987"	"17775"
"7625852785660981987"	"180734"
"-4686593457953999194"	"46613"
"-8717511238945883438"	"40307"
"-8717511238945883438"	"148497"
"2085339884306235514"	"128717"
"2085339884306235514"	"171073"
"4353457585173966729"	"143700"
"4353457585173966729"	"16604"
"-3393408257577289623"	"326"
"-3393408257577289623"	"161263"
"247879969936268411"	"3327"
"1367506905089116798"	"146921"
"984760743341076196"	"21527"
"984760743341076196"	"115319"
"-8603121241494152718"	"101794"
"7776872718560045111"	"159416"
"7776872718560045111"	"161593"
"-6923013739007896551"	"131806"
"6179011071974481602"	"107620"
"5802259196988862678"	"183718"
"-486365272632798294"	"90109"
"-486365272632798294"	"141943"
"-8048887560610190463"	"43062"
"3357604607996684691"	"129626"
"3357604607996684691"	"16382"
"4267228453861492918"	"1285"
"-5991107467839093977"	"96804"
"-5991107467839093977"	"119967"
"8833669509605529745"	"179334"
"8833669509605529745"	"111039"
"3081383647301722280"	"128782"
"-779111087231144903"	"175705"
"-3451849306749892991"	"113571"
"7420075580370482485"	"119201"
"4528933939237155494"	"43077"
"4528933939237155494"	"132947"
"-2129800861400375686"	"44516"
"5897019344324903703"	"182625"
"5897019344324903703"	"113905"
"4625697253788829427"	"158168"
"-2886709730536475345"	"21299"
"376281410555249272"	"56246"
"376281410555249272"	"28287"
"7881821209807726399"	"138794"
"7881821209807726399"	"13659"
"5634853001095686771"	"150814"
"5634853001095686771"	"161327"
"1400550207963658767"	"96815"
"1400550207963658767"	"176868"
"-7283858502544509781"	"174559"
"-7283858502544509781"	"116242"
"5016840321552797541"	"50747"
"5016840321552797541"	"48527"
"3875322263221301035"	"88847"
"3875322263221301035"	"98208"
"1358702145210499480"	"156028"
"1358702145210499480"	"129679"
"2241526083572897290"	"137832"
"-3764850706603646464"	"31407"
"-3764850706603646464"	"118259"
"4921032794514216116"	"181532"
"4921032794514216116"	"14537"
"3977231737757699064"	"150125"
"3977231737757699064"	"155454"
"3106213779201821222"	"56811"
"-8625580668015925346"	"179569"
"8184976527645465360"	"5439"
"907467384912736406"	"18147"
"-715832753700784142"	"174567"
"-715832753700784142"	"20732"
"9193197083919053518"	"80111"
"9193197083919053518"	"104411"
"699961986535192658"	"13900"
"699961986535192658"	"41445"
"-4145658284942206379"	"72482"
"-4145658284942206379"	"95381"
"682087624881918030"	"26560"
"682087624881918030"	"107199"
"1867666717425813757"	"174387"
"7445573923015050179"	"10230"
"1414945439185658993"	"2271"
"-1625803312962444269"	"175668"
"-5459643991948160099"	"111461"
"-5459643991948160099"	"122469"
"-658594625945977388"	"19479"
"-658594625945977388"	"57185"
"2974291959383986730"	"46880"
"2974291959383986730"	"36263"
"2236984144033134213"	"112783"
"2236984144033134213"	"19329"
"-6962236914182699331"	"163155"
"-6962236914182699331"	"156633"
"7444936349459715889"	"112172"
"7444936349459715889"	"56542"
"5949568928941647536"	"93420"
"5949568928941647536"	"117261"
"-8065211085214910630"	"47661"
"2098721597077854322"	"57238"
"2098721597077854322"	"80815"
"5112670459648704381"	"180970"
"5112670459648704381"	"138412"
"2626090594248797826"	"169744"
"-4904792924861238037"	"103926"
"-4904792924861238037"	"136793"
"-3840925161791340917"	"54634"
"-3840925161791340917"	"96104"
"7212317674731860647"	"162936"
"7212317674731860647"	"162385"
"1056370544189754053"	"179168"
"-6148676134897605043"	"128235"
"-7431062919970507924"	"135527"
"8486015732534254879"	"133561"
"7379858729908520316"	"180225"
"-7860632215359139914"	"47894"
"6273876737902892662"	"131160"
"7474756329522264351"	"6603"
"-226173209616136915"	"171926"
"-6000200469823771153"	"179516"
"1120070637025996754"	"4226"
"1120070637025996754"	"19219"
"-6951101032549152638"	"174474"
"2260332764015544813"	"15547"
"2260332764015544813"	"114053"
"-2654300565608217051"	"13280"
"-209810513370909151"	"39173"
"-209810513370909151"	"108826"
"7697367026041443041"	"17543"
"-4573891914704923062"	"147890"
"-4172399289928752630"	"108502"
"5788074156748143009"	"171815"
"-1007819713485126010"	"85874"
"-2468696703933973892"	"170651"
"-2468696703933973892"	"16742"
"-6717857941727919032"	"24843"
"-6717857941727919032"	"52793"
"2767038677570436707"	"166014"
"-5428916693947129614"	"115189"
"-5428916693947129614"	"150533"
"-1079834079423301401"	"4876"
"4237649288618835376"	"42312"
"-2154176655508352970"	"8656"
"8013178931392780313"	"4003"
"5366408655713326940"	"26284"
"5366408655713326940"	"59145"
"-2845433520322820451"	"182433"
"5564397710513388870"	"95919"
"-8650406954565681421"	"43979"
"-3934264021141742446"	"100418"
"7090518622331541677"	"98775"
"3827413943900730422"	"147008"
"3827413943900730422"	"35913"
"338471368414013319"	"115204"
"1220835464658620030"	"118595"
"1220835464658620030"	"112244"
"8286977397824614010"	"112923"
"8196142567442196869"	"63828"
"-5438538710980627953"	"147208"
"-5438538710980627953"	"123120"
"3789194265575881380"	"91095"
"-3814780201100951734"	"5707"
"2580326738670543746"	"176031"
"-507311622488501760"	"97099"
"4489677363022304149"	"172008"
"-5515893546974733261"	"180899"
"-2989305466654419891"	"82043"
"4837224883862522345"	"141656"
"5219195248541824635"	"57056"
"2927347659774261053"	"124430"
"3951260869124178943"	"106072"
"-1630432664316486602"	"170469"
"-1258287404599916769"	"112409"
"-6107269265140402008"	"177785"
"6028966564330733194"	"43695"
"-4871053517443562380"	"174839"
"-224896883052759417"	"5092"
"-4399696409058896209"	"169026"
"-973328225883047536"	"45142"
"6545895763500621643"	"35291"
"6545895763500621643"	"172331"
"96752444028096472"	"30640"
"-2600718552513118007"	"8709"
"3080832168399393297"	"91044"
"2668394544474588816"	"63584"
"4976528031312254709"	"145818"
"2957906910240928632"	"27445"
"7231425427678407841"	"56963"
"-5541205227018029514"	"22144"
"4094952149974440381"	"99632"
"-1826410353896670661"	"51011"
"-2146106311129589736"	"28087"
"-5823057819559300912"	"13104"
"-6935074334363071802"	"22221"
"7242737941757580841"	"52868"
"-5707610475710362094"	"56440"
"-5958552957432297313"	"48891"
"-9168897576622990740"	"46909"
"-9168897576622990740"	"99854"
"8041398226355410347"	"20924"
"-2370626703481031957"	"10557"
"-144841769978260211"	"82188"
"3624964416367197442"	"19429"
"314800457670299081"	"112804"
"-6913916515116909943"	"21531"
"-315173757617098316"	"171126"
"-9211405473836280937"	"178225"
"-6149976972654377774"	"163183"
"6236049100829155205"	"61904"
"-984434890743612814"	"166951"
"-151891770149760430"	"58657"
"-2620012205154977311"	"111009"
"-2620012205154977311"	"40346"
"-4965360770898962340"	"46182"
"-9144815558027084880"	"103959"
"5620405547330282270"	"31398"
"5620405547330282270"	"127392"
"-390863097898701106"	"51041"
"-3069559242831628546"	"10787"
"-5455074280924099638"	"122244"
"3766879511259281877"	"48086"
"-2978485946285835937"	"124581"
"4358239921076645532"	"175134"
"4232598259152992278"	"8080"
"-3695777178307527150"	"99019"
"-9119183533352449248"	"174350"
"-8938944086695522358"	"54085"
"-4274209066083096437"	"94163"
"5209638232977492573"	"24940"
"265917510829417511"	"45373"
"-4409697518810600418"	"178070"
"2811019771133124861"	"145938"
"-4281551287497306931"	"88931"
"-7708170732071910709"	"42944"
"-3560652470776637886"	"1050"
"-4899059138870577225"	"42530"
"-7801299591553380074"	"146832"
"2504854661788264323"	"9506"
"-7880237521652408093"	"148859"
"-7463306019950863991"	"183051"
"-2426417921420304223"	"184828"
"5329575660543357775"	"124671"
"-1775719120591891654"	"135973"
"1176830711489117496"	"7186"
"-7807521872049390696"	"184225"
"-1872362925255993666"	"56091"
"2687801448742430149"	"146556"
"1997849162023251854"	"119628"
"-3405603430523799899"	"6213"
"8329316207491278103"	"13648"
"653073458972591476"	"173843"
"-6622169396848351928"	"36305"
"3867011211200497444"	"42558"
"1550632578398820844"	"67190"
"-2373737580190422350"	"8249"
"7368195196476720993"	"152614"
"-7883409800749118824"	"118133"
"8461791288305677895"	"129023"
"8633785530779633839"	"183508"
"3617199734258832058"	"176825"
"934468542703033965"	"67472"
"7436482478148807515"	"102210"
"-3340255736931624389"	"35941"
"6421674880825804013"	"178164"
